id,wkt,osm_id
FLD00691,"POLYGON((57.643259 -20.442867, 57.643224 -20.442928, 57.643279 -20.442996, 57.643873 -20.443365, 57.643947 -20.443394, 57.643994 -20.443373, 57.646624 -20.439632, 57.646632 -20.439586, 57.646591 -20.439554, 57.645938 -20.439124, 57.645894 -20.439114, 57.645840 -20.439159, 57.644467 -20.441165, 57.643259 -20.442867))",584458389
FLD00692,"POLYGON((57.642506 -20.442499, 57.642438 -20.442440, 57.642433 -20.442375, 57.644475 -20.439456, 57.645055 -20.438633, 57.645112 -20.438615, 57.645189 -20.438649, 57.645791 -20.439037, 57.645827 -20.439085, 57.645811 -20.439131, 57.643220 -20.442846, 57.643161 -20.442890, 57.643108 -20.442889, 57.642506 -20.442499))",584458390
FLD00693,"POLYGON((57.642427 -20.442301, 57.642365 -20.442340, 57.642294 -20.442342, 57.641648 -20.441941, 57.641618 -20.441882, 57.641641 -20.441843, 57.644249 -20.438134, 57.644278 -20.438100, 57.644352 -20.438106, 57.644963 -20.438521, 57.644978 -20.438614, 57.644733 -20.438987, 57.644666 -20.438967, 57.644612 -20.439007, 57.644597 -20.439061, 57.644653 -20.439110, 57.644643 -20.439131, 57.642427 -20.442301))",584458391
FLD00694,"POLYGON((57.647900 -20.449472, 57.647896 -20.449535, 57.647912 -20.449571, 57.648249 -20.449771, 57.648319 -20.449770, 57.648391 -20.449718, 57.648473 -20.449627, 57.648681 -20.449298, 57.649072 -20.448696, 57.649278 -20.448444, 57.649421 -20.448231, 57.649426 -20.448158, 57.649083 -20.447937, 57.649009 -20.447938, 57.648948 -20.447974, 57.648618 -20.448447, 57.647900 -20.449472))",584458397
FLD00695,"POLYGON((57.647733 -20.449458, 57.647788 -20.449497, 57.648152 -20.448972, 57.648862 -20.447969, 57.648898 -20.447902, 57.648879 -20.447839, 57.648646 -20.447694, 57.648401 -20.447557, 57.648266 -20.447481, 57.648197 -20.447462, 57.648122 -20.447512, 57.647691 -20.448119, 57.647609 -20.448247, 57.647613 -20.448306, 57.648022 -20.448526, 57.647684 -20.449095, 57.647711 -20.449173, 57.647859 -20.449254, 57.647733 -20.449458))",584458398
FLD00696,"POLYGON((57.647484 -20.448236, 57.647138 -20.448047, 57.647262 -20.447851, 57.646877 -20.447633, 57.647521 -20.446742, 57.647570 -20.446776, 57.648227 -20.447178, 57.648215 -20.447219, 57.647530 -20.448212, 57.647484 -20.448236))",584458399
FLD00697,"POLYGON((57.645328 -20.450462, 57.645186 -20.450486, 57.644991 -20.450460, 57.644830 -20.450383, 57.644448 -20.450132, 57.644196 -20.449961, 57.644169 -20.449912, 57.644189 -20.449862, 57.645750 -20.447655, 57.647173 -20.445578, 57.647218 -20.445557, 57.647278 -20.445557, 57.647938 -20.445929, 57.647966 -20.445976, 57.647940 -20.446028, 57.646851 -20.447590, 57.646818 -20.447592, 57.646768 -20.447631, 57.646709 -20.447665, 57.646645 -20.447707, 57.646608 -20.447786, 57.646598 -20.447832, 57.646597 -20.447903, 57.646600 -20.447934, 57.645915 -20.448950, 57.645811 -20.449226, 57.645871 -20.449383, 57.645744 -20.449594, 57.645643 -20.449742, 57.645591 -20.449833, 57.645565 -20.449971, 57.645552 -20.450089, 57.645519 -20.450177, 57.645431 -20.450309, 57.645352 -20.450423, 57.645328 -20.450462))",584458400
FLD00698,"POLYGON((57.643434 -20.449313, 57.643397 -20.449369, 57.643402 -20.449419, 57.644059 -20.449866, 57.644100 -20.449874, 57.644132 -20.449854, 57.647129 -20.445538, 57.647151 -20.445495, 57.647109 -20.445465, 57.647059 -20.445441, 57.646998 -20.445477, 57.646936 -20.445474, 57.646464 -20.445205, 57.646381 -20.445197, 57.646286 -20.445254, 57.645634 -20.446162, 57.644534 -20.447763, 57.643434 -20.449313))",584458401
FLD00699,"POLYGON((57.630124 -20.439943, 57.630068 -20.440000, 57.629975 -20.439978, 57.629864 -20.439907, 57.628853 -20.439277, 57.628531 -20.439079, 57.628394 -20.438976, 57.628358 -20.438914, 57.628374 -20.438860, 57.628788 -20.438511, 57.629393 -20.437959, 57.629646 -20.437740, 57.629699 -20.437730, 57.629763 -20.437774, 57.630651 -20.438337, 57.630967 -20.438538, 57.630973 -20.438582, 57.630927 -20.438644, 57.630124 -20.439943))",584458402
FLD00700,"POLYGON((57.630978 -20.440392, 57.630935 -20.440458, 57.630883 -20.440520, 57.630816 -20.440504, 57.630659 -20.440375, 57.630435 -20.440250, 57.630259 -20.440149, 57.630156 -20.440071, 57.630141 -20.440012, 57.630167 -20.439952, 57.631031 -20.438612, 57.631059 -20.438599, 57.631815 -20.439067, 57.631828 -20.439114, 57.631791 -20.439178, 57.630978 -20.440392))",584458403
FLD00701,"POLYGON((57.631761 -20.440913, 57.631717 -20.440983, 57.631662 -20.441006, 57.631595 -20.440979, 57.631351 -20.440825, 57.631218 -20.440764, 57.630962 -20.440598, 57.630947 -20.440533, 57.630978 -20.440466, 57.631858 -20.439164, 57.631894 -20.439136, 57.631951 -20.439155, 57.632215 -20.439326, 57.632384 -20.439438, 57.632542 -20.439527, 57.632645 -20.439569, 57.632643 -20.439605, 57.631761 -20.440913))",584458404
FLD00702,"POLYGON((57.632594 -20.441372, 57.632538 -20.441442, 57.632471 -20.441461, 57.632373 -20.441440, 57.632287 -20.441398, 57.631771 -20.441112, 57.631745 -20.441064, 57.631757 -20.441019, 57.632258 -20.440264, 57.632703 -20.439596, 57.632773 -20.439630, 57.633435 -20.440049, 57.633453 -20.440079, 57.633445 -20.440110, 57.632594 -20.441372))",584458405
FLD00703,"POLYGON((57.633355 -20.441989, 57.633262 -20.442028, 57.633168 -20.441983, 57.632617 -20.441609, 57.632563 -20.441544, 57.632609 -20.441473, 57.633520 -20.440117, 57.633796 -20.440271, 57.634077 -20.439845, 57.633954 -20.439748, 57.633929 -20.439639, 57.634280 -20.439131, 57.634347 -20.439198, 57.634468 -20.439261, 57.634507 -20.439268, 57.634656 -20.439057, 57.634615 -20.439021, 57.634505 -20.438942, 57.634501 -20.438888, 57.634495 -20.438821, 57.634685 -20.438544, 57.634812 -20.438816, 57.634928 -20.438986, 57.635047 -20.439163, 57.635112 -20.439273, 57.635138 -20.439319, 57.633355 -20.441989))",584458406
FLD00704,"POLYGON((57.634143 -20.442519, 57.634095 -20.442554, 57.634037 -20.442524, 57.633922 -20.442433, 57.633746 -20.442345, 57.633378 -20.442125, 57.633359 -20.442071, 57.633391 -20.442010, 57.635181 -20.439342, 57.635281 -20.439472, 57.635694 -20.439888, 57.635810 -20.439987, 57.635817 -20.440016, 57.634442 -20.442101, 57.634143 -20.442519))",584458407
FLD00705,"POLYGON((57.635876 -20.443495, 57.635845 -20.443531, 57.635775 -20.443577, 57.635734 -20.443565, 57.635469 -20.443394, 57.635179 -20.443221, 57.634988 -20.443124, 57.634559 -20.442847, 57.634299 -20.442660, 57.634212 -20.442595, 57.634218 -20.442543, 57.634720 -20.441788, 57.635352 -20.440842, 57.635742 -20.440227, 57.635802 -20.440207, 57.635857 -20.440221, 57.636221 -20.440470, 57.636459 -20.440710, 57.636713 -20.440983, 57.636903 -20.441174, 57.637048 -20.441319, 57.637133 -20.441441, 57.637138 -20.441509, 57.637106 -20.441571, 57.636706 -20.442210, 57.635876 -20.443495))",584458408
FLD00706,"POLYGON((57.636600 -20.444022, 57.636550 -20.444069, 57.636497 -20.444059, 57.636261 -20.443917, 57.635975 -20.443735, 57.635849 -20.443634, 57.635889 -20.443551, 57.636575 -20.442509, 57.637166 -20.441577, 57.637210 -20.441554, 57.637255 -20.441572, 57.637807 -20.442120, 57.637822 -20.442169, 57.637790 -20.442233, 57.637377 -20.442845, 57.636600 -20.444022))",584458409
FLD00707,"POLYGON((57.638290 -20.444855, 57.638231 -20.444951, 57.638161 -20.445052, 57.638107 -20.445046, 57.637668 -20.444770, 57.636655 -20.444150, 57.636623 -20.444107, 57.636650 -20.444051, 57.637818 -20.442260, 57.637858 -20.442228, 57.637906 -20.442254, 57.638455 -20.442837, 57.638647 -20.442998, 57.638836 -20.443190, 57.639017 -20.443358, 57.639143 -20.443515, 57.639186 -20.443570, 57.639171 -20.443614, 57.638519 -20.444558, 57.638290 -20.444855))",584458410
FLD00708,"POLYGON((57.639006 -20.445501, 57.638966 -20.445545, 57.638907 -20.445554, 57.638252 -20.445149, 57.638219 -20.445094, 57.638230 -20.445055, 57.639222 -20.443629, 57.639262 -20.443608, 57.639320 -20.443659, 57.639698 -20.444040, 57.639823 -20.444152, 57.639858 -20.444249, 57.639842 -20.444323, 57.639784 -20.444389, 57.639006 -20.445501))",584458411
FLD00709,"POLYGON((57.639819 -20.446017, 57.639777 -20.446077, 57.639726 -20.446087, 57.639662 -20.446039, 57.639032 -20.445637, 57.639007 -20.445591, 57.639077 -20.445477, 57.639945 -20.444247, 57.640071 -20.444348, 57.640382 -20.444717, 57.640497 -20.444864, 57.640551 -20.444930, 57.640555 -20.444969, 57.639819 -20.446017))",584458412
FLD00710,"POLYGON((57.640618 -20.446549, 57.640580 -20.446593, 57.640540 -20.446600, 57.639820 -20.446148, 57.639816 -20.446107, 57.639872 -20.446024, 57.640633 -20.444960, 57.640806 -20.445094, 57.641137 -20.445386, 57.641270 -20.445495, 57.641302 -20.445550, 57.641271 -20.445606, 57.640618 -20.446549))",584458413
FLD00711,"POLYGON((57.641454 -20.447005, 57.641374 -20.447097, 57.641332 -20.447104, 57.640645 -20.446666, 57.640648 -20.446606, 57.641346 -20.445604, 57.641505 -20.445711, 57.641852 -20.445895, 57.642032 -20.445984, 57.642113 -20.446019, 57.642122 -20.446052, 57.641454 -20.447005))",584458414
FLD00712,"POLYGON((57.642199 -20.447595, 57.642136 -20.447615, 57.642049 -20.447563, 57.641486 -20.447198, 57.641454 -20.447153, 57.641500 -20.447039, 57.642210 -20.446067, 57.642592 -20.446202, 57.642820 -20.446269, 57.642978 -20.446332, 57.643055 -20.446376, 57.643035 -20.446421, 57.642199 -20.447595))",584458415
FLD00713,"POLYGON((57.643739 -20.448533, 57.643696 -20.448581, 57.643650 -20.448579, 57.643086 -20.448206, 57.643058 -20.448150, 57.644224 -20.446483, 57.645139 -20.445180, 57.645573 -20.444559, 57.645603 -20.444548, 57.645651 -20.444570, 57.646232 -20.444918, 57.646253 -20.444955, 57.646236 -20.444999, 57.644362 -20.447660, 57.643739 -20.448533))",584458416
FLD00714,"POLYGON((57.642434 -20.447798, 57.642320 -20.447738, 57.642256 -20.447692, 57.642256 -20.447644, 57.643129 -20.446404, 57.643338 -20.446400, 57.643751 -20.446391, 57.643928 -20.446405, 57.644071 -20.446397, 57.644125 -20.446343, 57.644138 -20.446293, 57.644134 -20.446211, 57.644053 -20.446175, 57.643707 -20.446172, 57.643389 -20.446172, 57.643314 -20.446152, 57.643357 -20.446054, 57.644314 -20.444691, 57.644757 -20.444063, 57.644788 -20.444037, 57.644847 -20.444037, 57.645500 -20.444458, 57.645529 -20.444494, 57.645520 -20.444533, 57.644187 -20.446442, 57.643025 -20.448106, 57.642965 -20.448125, 57.642873 -20.448081, 57.642434 -20.447798))",584458417
FLD00715,"POLYGON((57.643233 -20.446140, 57.643221 -20.446154, 57.642646 -20.446013, 57.642359 -20.445931, 57.642310 -20.445898, 57.642551 -20.445520, 57.643601 -20.444040, 57.643945 -20.443548, 57.643991 -20.443517, 57.644051 -20.443538, 57.644706 -20.443949, 57.644718 -20.443983, 57.644694 -20.444040, 57.643665 -20.445520, 57.643233 -20.446140))",584458418
FLD00716,"POLYGON((57.641480 -20.445417, 57.641716 -20.445585, 57.641973 -20.445756, 57.642172 -20.445870, 57.642234 -20.445886, 57.642261 -20.445854, 57.643892 -20.443537, 57.643912 -20.443477, 57.643861 -20.443418, 57.643221 -20.443019, 57.643169 -20.443012, 57.643121 -20.443065, 57.642140 -20.444476, 57.641480 -20.445417))",584458419
FLD00717,"POLYGON((57.640926 -20.444970, 57.640754 -20.444788, 57.640867 -20.444619, 57.641585 -20.443590, 57.642315 -20.442546, 57.642359 -20.442522, 57.642429 -20.442532, 57.643078 -20.442924, 57.643098 -20.442972, 57.643084 -20.443017, 57.642050 -20.444511, 57.641423 -20.445381, 57.641227 -20.445229, 57.641012 -20.445056, 57.640926 -20.444970))",584458420
FLD00718,"POLYGON((57.640741 -20.444696, 57.640713 -20.444740, 57.640524 -20.444573, 57.640104 -20.444144, 57.640060 -20.444090, 57.640698 -20.443876, 57.640830 -20.443479, 57.640807 -20.443435, 57.640817 -20.443318, 57.640750 -20.443213, 57.640718 -20.443108, 57.641499 -20.442054, 57.641556 -20.442013, 57.641598 -20.442014, 57.642276 -20.442433, 57.642284 -20.442488, 57.642248 -20.442556, 57.640741 -20.444696))",584458421
FLD00719,"POLYGON((57.640078 -20.443973, 57.640027 -20.444008, 57.639879 -20.443898, 57.639466 -20.443437, 57.639427 -20.443371, 57.639442 -20.443325, 57.639580 -20.443125, 57.640207 -20.443788, 57.640078 -20.443973))",584458422
FLD00720,"POLYGON((57.638107 -20.442051, 57.638050 -20.442002, 57.638046 -20.441948, 57.638087 -20.441872, 57.638227 -20.441646, 57.639555 -20.443071, 57.639418 -20.443261, 57.639360 -20.443303, 57.639253 -20.443212, 57.639132 -20.443051, 57.638943 -20.442888, 57.638368 -20.442317, 57.638107 -20.442051))",584458423
FLD00721,"POLYGON((57.637984 -20.441906, 57.637723 -20.441661, 57.637382 -20.441316, 57.637378 -20.441261, 57.637577 -20.441003, 57.638182 -20.441599, 57.637984 -20.441906))",584458424
FLD00722,"POLYGON((57.636201 -20.440043, 57.636119 -20.439977, 57.636026 -20.439905, 57.636009 -20.439854, 57.636224 -20.439535, 57.637536 -20.440934, 57.637340 -20.441191, 57.637301 -20.441222, 57.636601 -20.440481, 57.636416 -20.440301, 57.636343 -20.440161, 57.636249 -20.440079, 57.636201 -20.440043))",584458425
FLD00723,"POLYGON((57.635909 -20.439858, 57.635664 -20.439625, 57.635435 -20.439368, 57.635293 -20.439187, 57.635574 -20.438763, 57.635870 -20.439137, 57.636174 -20.439464, 57.635909 -20.439858))",584458426
FLD00724,"POLYGON((57.635211 -20.438068, 57.635123 -20.437952, 57.634814 -20.438382, 57.635023 -20.438783, 57.635192 -20.439080, 57.635240 -20.439138, 57.635529 -20.438719, 57.635367 -20.438438, 57.635277 -20.438228, 57.635211 -20.438068))",584458427
FLD00725,"POLYGON((57.639372 -20.434745, 57.639270 -20.434776, 57.639170 -20.434795, 57.637851 -20.433964, 57.637944 -20.433799, 57.638067 -20.433765, 57.638505 -20.433689, 57.638843 -20.433607, 57.639202 -20.433496, 57.640050 -20.433171, 57.640381 -20.433068, 57.640460 -20.433055, 57.640462 -20.433073, 57.640332 -20.433273, 57.639372 -20.434745))",584458428
FLD00726,"POLYGON((57.641032 -20.435791, 57.640768 -20.435811, 57.640004 -20.435305, 57.639434 -20.434963, 57.639435 -20.434745, 57.640044 -20.433818, 57.640526 -20.433114, 57.640653 -20.433005, 57.640806 -20.432952, 57.641023 -20.432916, 57.641354 -20.432926, 57.641935 -20.432975, 57.642488 -20.433046, 57.642616 -20.433087, 57.642671 -20.433145, 57.642634 -20.433230, 57.642502 -20.433821, 57.642384 -20.434108, 57.642243 -20.434395, 57.641326 -20.435664, 57.641032 -20.435791))",584458429
FLD00727,"POLYGON((57.641522 -20.435714, 57.641465 -20.435905, 57.641458 -20.436120, 57.641488 -20.436231, 57.641573 -20.436303, 57.641689 -20.436321, 57.641798 -20.436201, 57.643896 -20.433300, 57.643912 -20.433244, 57.643868 -20.433206, 57.643025 -20.433118, 57.642851 -20.433100, 57.642809 -20.433330, 57.642740 -20.433828, 57.642610 -20.434286, 57.642363 -20.434669, 57.641963 -20.435187, 57.641522 -20.435714))",584458430
FLD00728,"POLYGON((57.643544 -20.437387, 57.643359 -20.437420, 57.643316 -20.437400, 57.642771 -20.437045, 57.642748 -20.436995, 57.642767 -20.436945, 57.642973 -20.436662, 57.643017 -20.436617, 57.643013 -20.436571, 57.642932 -20.436524, 57.642812 -20.436455, 57.642749 -20.436394, 57.642674 -20.436377, 57.642606 -20.436404, 57.642576 -20.436472, 57.642576 -20.436561, 57.642603 -20.436609, 57.642665 -20.436627, 57.642730 -20.436614, 57.642777 -20.436580, 57.642827 -20.436574, 57.642867 -20.436603, 57.642882 -20.436636, 57.642873 -20.436676, 57.642693 -20.436930, 57.642620 -20.436946, 57.642524 -20.436895, 57.641863 -20.436486, 57.641848 -20.436408, 57.641861 -20.436250, 57.642375 -20.435500, 57.644004 -20.433245, 57.644085 -20.433224, 57.645107 -20.433314, 57.645410 -20.433352, 57.645547 -20.433436, 57.645914 -20.433690, 57.646034 -20.433778, 57.646035 -20.433824, 57.645981 -20.433914, 57.645371 -20.434771, 57.643544 -20.437387))",584458432
FLD00729,"POLYGON((57.645114 -20.438443, 57.645046 -20.438479, 57.645007 -20.438474, 57.644554 -20.438158, 57.643627 -20.437602, 57.643621 -20.437373, 57.643923 -20.436933, 57.645504 -20.434695, 57.646086 -20.433854, 57.646152 -20.433846, 57.646257 -20.433919, 57.647923 -20.434938, 57.647954 -20.434991, 57.647940 -20.435057, 57.647903 -20.435123, 57.647219 -20.436115, 57.647160 -20.436153, 57.647113 -20.436137, 57.646912 -20.435991, 57.646864 -20.435986, 57.646814 -20.436040, 57.645895 -20.437343, 57.645114 -20.438443))",584458433
FLD00730,"POLYGON((57.647000 -20.439654, 57.646970 -20.439684, 57.646926 -20.439683, 57.645194 -20.438596, 57.645152 -20.438540, 57.645154 -20.438475, 57.645234 -20.438369, 57.646830 -20.436101, 57.646889 -20.436079, 57.646951 -20.436085, 57.648316 -20.436931, 57.648384 -20.437014, 57.648386 -20.437087, 57.648333 -20.437155, 57.647776 -20.437992, 57.647739 -20.438080, 57.647764 -20.438126, 57.647853 -20.438163, 57.647955 -20.438218, 57.647987 -20.438308, 57.647953 -20.438394, 57.647000 -20.439654))",584458434
FLD00731,"POLYGON((57.648601 -20.438458, 57.648557 -20.438475, 57.648486 -20.438492, 57.648435 -20.438470, 57.647854 -20.438105, 57.647824 -20.438044, 57.647829 -20.437987, 57.647863 -20.437933, 57.648181 -20.437488, 57.648485 -20.437057, 57.648493 -20.437003, 57.648472 -20.436971, 57.648025 -20.436698, 57.647996 -20.436671, 57.647994 -20.436617, 57.648018 -20.436564, 57.648718 -20.435550, 57.648771 -20.435529, 57.648838 -20.435544, 57.650054 -20.436300, 57.650082 -20.436339, 57.650072 -20.436373, 57.648601 -20.438458))",584458435
FLD00732,"POLYGON((57.648999 -20.437975, 57.648980 -20.438009, 57.648999 -20.438041, 57.649821 -20.438540, 57.650428 -20.438935, 57.650503 -20.438981, 57.650542 -20.438986, 57.650574 -20.438962, 57.651558 -20.437540, 57.651571 -20.437491, 57.651551 -20.437287, 57.651521 -20.437243, 57.650898 -20.436873, 57.650486 -20.436583, 57.650180 -20.436393, 57.650132 -20.436391, 57.650094 -20.436426, 57.649516 -20.437229, 57.649213 -20.437687, 57.648999 -20.437975))",584458436
FLD00733,"POLYGON((57.648965 -20.438088, 57.648936 -20.438091, 57.648572 -20.438560, 57.648588 -20.438631, 57.648688 -20.438694, 57.649563 -20.439238, 57.649551 -20.439290, 57.649349 -20.439525, 57.649319 -20.439579, 57.649388 -20.439679, 57.649476 -20.439751, 57.649590 -20.439821, 57.649724 -20.439924, 57.649829 -20.439988, 57.649877 -20.440000, 57.650151 -20.439608, 57.650495 -20.439096, 57.650495 -20.439040, 57.650419 -20.438986, 57.649628 -20.438477, 57.648965 -20.438088))",584458437
FLD00734,"POLYGON((57.649182 -20.441028, 57.649133 -20.441053, 57.649070 -20.441038, 57.648620 -20.440785, 57.648975 -20.440242, 57.648445 -20.439904, 57.648061 -20.440402, 57.647818 -20.440237, 57.647595 -20.440106, 57.647910 -20.439662, 57.648000 -20.439611, 57.648136 -20.439426, 57.648193 -20.439331, 57.648258 -20.439226, 57.648288 -20.439190, 57.648509 -20.439296, 57.648678 -20.439371, 57.648842 -20.439376, 57.648997 -20.439414, 57.649156 -20.439525, 57.649316 -20.439643, 57.649365 -20.439691, 57.649829 -20.440050, 57.649182 -20.441028))",584458438
FLD00735,"POLYGON((57.650008 -20.441500, 57.649976 -20.441502, 57.649293 -20.441061, 57.649288 -20.441018, 57.650969 -20.438547, 57.651639 -20.437562, 57.651857 -20.437464, 57.652527 -20.437871, 57.652535 -20.437919, 57.650008 -20.441500))",584458439
FLD00736,"POLYGON((57.627569 -20.447678, 57.627546 -20.447705, 57.627499 -20.447700, 57.627443 -20.447646, 57.627090 -20.447173, 57.626909 -20.446924, 57.626899 -20.446848, 57.626919 -20.446762, 57.627009 -20.446678, 57.627236 -20.446497, 57.627353 -20.446355, 57.627387 -20.446267, 57.627645 -20.445861, 57.628357 -20.444692, 57.628397 -20.444662, 57.628451 -20.444679, 57.629110 -20.445055, 57.629138 -20.445097, 57.629124 -20.445144, 57.627569 -20.447678))",584458440
FLD00737,"POLYGON((57.627333 -20.449199, 57.627289 -20.449204, 57.627246 -20.449178, 57.626630 -20.448678, 57.626439 -20.448529, 57.626440 -20.448464, 57.627033 -20.447295, 57.627067 -20.447276, 57.627125 -20.447293, 57.627163 -20.447330, 57.627517 -20.447785, 57.627811 -20.448221, 57.627927 -20.448360, 57.627941 -20.448410, 57.627910 -20.448471, 57.627333 -20.449199))",584458441
FLD00738,"POLYGON((57.626492 -20.450320, 57.625721 -20.450058, 57.625702 -20.450012, 57.625705 -20.449971, 57.626365 -20.448607, 57.626400 -20.448579, 57.626445 -20.448591, 57.626734 -20.448814, 57.627065 -20.449088, 57.627259 -20.449233, 57.627269 -20.449276, 57.627252 -20.449313, 57.626774 -20.449935, 57.626492 -20.450320))",584458442
FLD00739,"POLYGON((57.625681 -20.449945, 57.625643 -20.450008, 57.625583 -20.450019, 57.624936 -20.449784, 57.624648 -20.449680, 57.624612 -20.449620, 57.624637 -20.449549, 57.625230 -20.448017, 57.625267 -20.447983, 57.625350 -20.448001, 57.625635 -20.448124, 57.625957 -20.448293, 57.626236 -20.448449, 57.626331 -20.448516, 57.626346 -20.448560, 57.625681 -20.449945))",584458443
FLD00740,"POLYGON((57.627550 -20.444066, 57.627510 -20.444104, 57.626806 -20.443692, 57.626774 -20.443644, 57.626795 -20.443583, 57.628096 -20.441488, 57.629255 -20.439635, 57.629302 -20.439614, 57.629984 -20.440049, 57.630010 -20.440095, 57.629962 -20.440182, 57.628489 -20.442573, 57.627550 -20.444066))",584458444
FLD00741,"POLYGON((57.626714 -20.443589, 57.626665 -20.443615, 57.626613 -20.443596, 57.625989 -20.443209, 57.625942 -20.443166, 57.625965 -20.443105, 57.627086 -20.441320, 57.628387 -20.439233, 57.628460 -20.439153, 57.628511 -20.439145, 57.628572 -20.439167, 57.629179 -20.439544, 57.629208 -20.439584, 57.629184 -20.439625, 57.627797 -20.441885, 57.626714 -20.443589))",584458445
FLD00742,"POLYGON((57.626141 -20.444527, 57.626106 -20.444524, 57.626038 -20.444475, 57.624935 -20.442938, 57.624939 -20.442912, 57.625068 -20.442756, 57.625152 -20.442761, 57.625268 -20.442832, 57.626095 -20.443340, 57.626627 -20.443661, 57.626655 -20.443700, 57.626648 -20.443743, 57.626167 -20.444499, 57.626141 -20.444527))",584458446
FLD00743,"POLYGON((57.626416 -20.448425, 57.626384 -20.448471, 57.626335 -20.448471, 57.626070 -20.448317, 57.625618 -20.448078, 57.625342 -20.447957, 57.625300 -20.447924, 57.625287 -20.447879, 57.625295 -20.447838, 57.625515 -20.447238, 57.625741 -20.446668, 57.625796 -20.446610, 57.626001 -20.446129, 57.626061 -20.446010, 57.626098 -20.446001, 57.626163 -20.446064, 57.626553 -20.446542, 57.626688 -20.446713, 57.626817 -20.446826, 57.626905 -20.446965, 57.627021 -20.447138, 57.627036 -20.447197, 57.627015 -20.447251, 57.626844 -20.447603, 57.626416 -20.448425))",584458447
FLD00744,"POLYGON((57.627401 -20.446144, 57.627373 -20.446197, 57.627324 -20.446201, 57.627263 -20.446157, 57.627094 -20.445942, 57.626893 -20.445654, 57.626775 -20.445465, 57.626779 -20.445399, 57.627195 -20.444749, 57.627523 -20.444238, 57.627567 -20.444208, 57.627605 -20.444207, 57.628016 -20.444428, 57.628302 -20.444588, 57.628334 -20.444627, 57.628309 -20.444675, 57.627913 -20.445304, 57.627469 -20.446018, 57.627401 -20.446144))",584458448
FLD00745,"POLYGON((57.626993 -20.446613, 57.626913 -20.446686, 57.626855 -20.446761, 57.626802 -20.446766, 57.626745 -20.446720, 57.626616 -20.446544, 57.626356 -20.446254, 57.626149 -20.445977, 57.626135 -20.445930, 57.626142 -20.445896, 57.626392 -20.445656, 57.626537 -20.445543, 57.626646 -20.445471, 57.626703 -20.445475, 57.626753 -20.445527, 57.627051 -20.445952, 57.627162 -20.446084, 57.627226 -20.446184, 57.627294 -20.446265, 57.627291 -20.446308, 57.627271 -20.446344, 57.627165 -20.446480, 57.627108 -20.446532, 57.627026 -20.446593, 57.626993 -20.446613))",584458449
FLD00746,"POLYGON((57.626762 -20.445329, 57.626734 -20.445361, 57.626703 -20.445348, 57.626332 -20.444892, 57.626174 -20.444651, 57.626177 -20.444582, 57.626695 -20.443773, 57.626724 -20.443742, 57.626776 -20.443741, 57.626858 -20.443783, 57.627466 -20.444133, 57.627491 -20.444168, 57.627471 -20.444210, 57.626997 -20.444969, 57.626762 -20.445329))",584458450
FLD00747,"POLYGON((57.626160 -20.445809, 57.626107 -20.445817, 57.626057 -20.445795, 57.625307 -20.444769, 57.624483 -20.443656, 57.623759 -20.442700, 57.623745 -20.442671, 57.623752 -20.442638, 57.623768 -20.442610, 57.624303 -20.442223, 57.624340 -20.442215, 57.624373 -20.442232, 57.625047 -20.443178, 57.625364 -20.443589, 57.625871 -20.444298, 57.626125 -20.444644, 57.626376 -20.445030, 57.626636 -20.445343, 57.626650 -20.445387, 57.626624 -20.445418, 57.626546 -20.445479, 57.626392 -20.445591, 57.626160 -20.445809))",584458451
FLD00748,"POLYGON((57.625988 -20.442963, 57.625907 -20.443107, 57.625854 -20.443117, 57.625348 -20.442815, 57.625154 -20.442689, 57.625100 -20.442666, 57.625018 -20.442722, 57.624929 -20.442813, 57.624871 -20.442831, 57.624576 -20.442448, 57.624448 -20.442240, 57.624443 -20.442159, 57.624455 -20.442122, 57.625504 -20.441332, 57.627864 -20.439229, 57.628226 -20.438935, 57.628277 -20.438932, 57.628387 -20.439037, 57.628414 -20.439100, 57.628335 -20.439200, 57.627281 -20.440887, 57.626227 -20.442592, 57.625988 -20.442963))",584458452
FLD00749,"POLYGON((57.625068 -20.448267, 57.625043 -20.448312, 57.624956 -20.448282, 57.623105 -20.447525, 57.621322 -20.446802, 57.621287 -20.446767, 57.621473 -20.446355, 57.622169 -20.444878, 57.622206 -20.444871, 57.622375 -20.444935, 57.625324 -20.446251, 57.625425 -20.446327, 57.625507 -20.446469, 57.625653 -20.446668, 57.625661 -20.446745, 57.625610 -20.446860, 57.625068 -20.448267))",584458453
FLD00750,"POLYGON((57.624289 -20.450325, 57.624270 -20.450347, 57.624206 -20.450341, 57.621953 -20.449409, 57.620775 -20.448937, 57.620665 -20.448872, 57.620628 -20.448834, 57.620550 -20.448512, 57.620574 -20.448304, 57.621163 -20.447014, 57.621261 -20.446879, 57.621338 -20.446882, 57.623020 -20.447557, 57.624978 -20.448359, 57.625012 -20.448397, 57.625018 -20.448435, 57.624289 -20.450325))",584458454
